,CityName,Latitude,Longitude,Date,Time,Parameter Name,Short Name,Distance to MetPoint,Latitude of MetPoint,Longitude of MetPoint,Value at MetPoint
5341,Douala,4.0511,9.7679,19790831,1200,2 metre temperature,2t,33.516,3.75,9.75,299.85888671875
5363,Douala,4.0511,9.7679,19790901,1200,2 metre temperature,2t,33.516,3.75,9.75,298.6533203125
5385,Douala,4.0511,9.7679,19790902,1200,2 metre temperature,2t,33.516,3.75,9.75,300.5390625
5407,Douala,4.0511,9.7679,19790903,1200,2 metre temperature,2t,33.516,3.75,9.75,299.0634765625
5429,Douala,4.0511,9.7679,19790904,1200,2 metre temperature,2t,33.516,3.75,9.75,298.922119140625
5451,Douala,4.0511,9.7679,19790905,1200,2 metre temperature,2t,33.516,3.75,9.75,300.119384765625
5473,Douala,4.0511,9.7679,19790906,1200,2 metre temperature,2t,33.516,3.75,9.75,300.155517578125
5495,Douala,4.0511,9.7679,19790907,1200,2 metre temperature,2t,33.516,3.75,9.75,298.97998046875
5517,Douala,4.0511,9.7679,19790908,1200,2 metre temperature,2t,33.516,3.75,9.75,300.414794921875
5539,Douala,4.0511,9.7679,19790909,1200,2 metre temperature,2t,33.516,3.75,9.75,300.639892578125
5561,Douala,4.0511,9.7679,19790910,1200,2 metre temperature,2t,33.516,3.75,9.75,301.571533203125
5583,Douala,4.0511,9.7679,19790911,1200,2 metre temperature,2t,33.516,3.75,9.75,299.478515625
